,Actual Sales,Predicted Sales,,,,,,
6199,3422.212,3336.887,,,,,,
6200,1057.9562,2354.6729,,,,,,
6201,3025.3952,2551.952,,,,,,
6202,1549.9824,1950.8077,,,,,,
6203,2022.7004,2723.0874,,,,,,
6204,677.1186,684.3408,,,,,,
6205,4727.18,4440.1504,,,,,,
6206,154.4656,1164.502,,,,,,
6207,4267.1122,3870.6794,,,,,,
6208,183.7608,244.36948,,,,,,
6209,4492.8184,2982.81,,,,,,
6210,4807.7418,3290.828,,,,,,
6211,539.298,689.466,,,,,,
6212,2143.876,1861.7725,,,,,,
6213,1428.141,1228.684,,,,,,
6214,1410.8302,2516.3762,,,,,,
6215,1030.6584,1039.8136,,,,,,
6216,1105.228,1307.0122,,,,,,
6217,4649.9472,3555.8254,,,,,,
6218,4363.6532,2361.8306,,,,,,
6219,2482.7682,1354.5354,,,,,,
6220,2740.4328,1602.0869,,,,,,
6221,451.4124,390.65112,,,,,,
6222,1282.3308,1621.8978,,,,,,
6223,551.2824,776.7579,,,,,,
6224,761.0094,1178.647,,,,,,
6225,1416.8224,1547.3246,,,,,,
6226,5226.53,4442.1235,,,,,,
6227,4961.5416,3679.3726,,,,,,
6228,1414.1592,2410.9475,,,,,,
6229,4174.566,3277.2852,,,,,,
6230,2846.295,2176.474,,,,,,
6231,1685.8056,2174.2966,,,,,,
6232,2572.6512,2358.3696,,,,,,
6233,4860.34,3892.9285,,,,,,
6234,531.3084,393.46536,,,,,,
6235,1657.842,2014.0775,,,,,,
6236,3397.5774,2746.9688,,,,,,
6237,4181.224,3812.3782,,,,,,
6238,197.0768,349.06827,,,,,,
6239,656.4788,493.09842,,,,,,
6240,2021.3688,1555.8224,,,,,,
6241,160.4578,469.96368,,,,,,
6242,1895.5326,1949.5021,,,,,,
6243,1303.6364,1745.6304,,,,,,
6244,1125.202,1731.7878,,,,,,
6245,527.3136,984.0217,,,,,,
6246,719.064,605.11,,,,,,
6247,4399.6064,2303.3833,,,,,,
6248,1944.136,3067.179,,,,,,
6249,619.194,381.78485,,,,,,
6250,3178.5292,2121.1042,,,,,,
6251,2246.4092,3099.8586,,,,,,
6252,2976.126,2901.308,,,,,,
6253,1629.8784,3016.0708,,,,,,
6254,3735.138,3313.594,,,,,,
6255,873.5296,957.3117,,,,,,
6256,1771.028,1518.8348,,,,,,
6257,1342.2528,1047.6005,,,,,,
6258,2512.7292,1736.8107,,,,,,
6259,2397.5458,3091.8162,,,,,,
6260,2631.2416,2749.0342,,,,,,
6261,4288.4178,5047.774,,,,,,
6262,141.8154,317.23578,,,,,,
6263,2808.3444,2536.0317,,,,,,
6264,311.5944,588.22565,,,,,,
6265,1584.604,2777.8975,,,,,,
6266,89.2172,-50.70205,,,,,,
6267,5592.72,3382.082,,,,,,
6268,499.35,571.4535,,,,,,
6269,4436.8912,4051.8071,,,,,,
6270,959.4178,1065.7499,,,,,,
6271,3463.4916,3196.6262,,,,,,
6272,1707.777,3198.9043,,,,,,
6273,552.614,919.1517,,,,,,
6274,3231.1274,2132.2717,,,,,,
6275,1938.8096,2158.8423,,,,,,
6276,3884.943,4051.2534,,,,,,
6277,401.4774,322.9369,,,,,,
6278,3757.7752,2977.5725,,,,,,
6279,1565.9616,3443.825,,,,,,
6280,2614.5966,3613.757,,,,,,
6281,1138.518,1168.1858,,,,,,
6282,1091.2462,1332.074,,,,,,
6283,1743.0644,1918.6039,,,,,,
6284,5175.9292,4040.668,,,,,,
6285,2902.888,2621.8792,,,,,,
6286,2929.52,2840.8171,,,,,,
6287,5747.1856,4938.8726,,,,,,
6288,958.752,1295.6877,,,,,,
6289,2247.075,2223.3325,,,,,,
6290,2314.9866,2274.0574,,,,,,
6291,441.4254,713.70264,,,,,,
6292,1457.4362,2057.9622,,,,,,
6293,4345.0108,4348.5264,,,,,,
6294,1162.4868,1248.0306,,,,,,
6295,2576.646,2379.1838,,,,,,
6296,247.6776,304.62247,,,,,,
6297,2227.101,2458.3906,,,,,,
6298,316.9208,1072.5944,,,,,,
6299,2966.139,2119.8984,,,,,,
6300,2239.0854,2061.7217,,,,,,
6301,2013.3792,1846.1561,,,,,,
6302,1789.6704,1600.4176,,,,,,
6303,788.3072,722.4079,,,,,,
6304,5163.9448,3856.535,,,,,,
6305,1133.8574,1222.761,,,,,,
6306,1017.3424,2117.9277,,,,,,
6307,3010.7476,2668.326,,,,,,
6308,691.1004,800.3454,,,,,,
6309,4377.635,4258.342,,,,,,
6310,2117.244,1841.084,,,,,,
6311,1024.6662,1036.601,,,,,,
6312,2013.3792,2591.2168,,,,,,
6313,1278.336,1264.5109,,,,,,
6314,3433.5306,2030.2931,,,,,,
6315,705.748,496.7745,,,,,,
6316,3448.844,2877.5437,,,,,,
6317,4466.1864,3477.7952,,,,,,
6318,253.004,629.43445,,,,,,
6319,2628.5784,2809.222,,,,,,
6320,2526.711,2613.119,,,,,,
6321,413.4618,665.94525,,,,,,
6322,3064.0116,2387.1167,,,,,,
6323,2410.196,2801.161,,,,,,
6324,623.1888,756.2678,,,,,,
6325,2988.1104,2550.6926,,,,,,
6326,940.7754,1397.3607,,,,,,
6327,344.8844,349.20245,,,,,,
6328,1310.2944,1481.4996,,,,,,
6329,1351.574,1378.2773,,,,,,
6330,2143.876,1697.5873,,,,,,
6331,3124.5994,3129.925,,,,,,
6332,589.233,603.346,,,,,,
6333,1208.427,1413.9757,,,,,,
6334,7883.072,7474.9614,,,,,,
6335,2616.594,2624.366,,,,,,
6336,1254.3672,1732.268,,,,,,
6337,2954.1546,4275.4824,,,,,,
6338,4442.2176,4191.42,,,,,,
6339,976.7286,1119.903,,,,,,
6340,3123.9336,3267.6377,,,,,,
6341,256.9988,564.4642,,,,,,
6342,4587.362,4015.3408,,,,,,
6343,1593.9252,1446.8755,,,,,,
6344,242.3512,89.30508,,,,,,
6345,292.952,605.0853,,,,,,
6346,629.181,530.90607,,,,,,
6347,1030.6584,1691.6504,,,,,,
6348,1015.345,500.7042,,,,,,
6349,3332.329,3509.336,,,,,,
6350,2277.036,3050.0127,,,,,,
6351,1800.3232,2441.975,,,,,,
6352,1845.5976,1651.9805,,,,,,
6353,3579.3408,2681.758,,,,,,
6354,307.5996,290.13443,,,,,,
6355,1737.738,2326.4387,,,,,,
6356,108.5254,314.47922,,,,,,
6357,745.696,1197.938,,,,,,
6358,1378.206,2145.409,,,,,,
6359,3010.7476,3051.8486,,,,,,
6360,524.6504,253.43887,,,,,,
6361,1547.985,2640.5542,,,,,,
6362,376.8428,257.208,,,,,,
6363,1651.184,2063.888,,,,,,
6364,4470.1812,4318.292,,,,,,
6365,1677.816,1760.6273,,,,,,
6366,1970.768,2400.0205,,,,,,
6367,874.8612,744.12463,,,,,,
6368,143.8128,144.55844,,,,,,
6369,2631.2416,2622.1052,,,,,,
6370,1662.5026,1989.631,,,,,,
6371,2217.114,2591.2,,,,,,
6372,2846.295,2714.7424,,,,,,
6373,2669.1922,1965.374,,,,,,
6374,1258.362,2716.604,,,,,,
6375,3705.177,4389.993,,,,,,
6376,2651.2156,2228.982,,,,,,
6377,587.2356,794.62994,,,,,,
6378,1846.9292,1552.5955,,,,,,
6379,2013.3792,1841.7251,,,,,,
6380,3755.112,2970.1853,,,,,,
6381,575.2512,1030.9297,,,,,,
6382,2059.9852,2068.6165,,,,,,
6383,5005.4844,4293.9053,,,,,,
6384,3387.5904,2845.0994,,,,,,
6385,3739.1328,2997.9077,,,,,,
6386,303.6048,372.22638,,,,,,
6387,223.7088,675.462,,,,,,
6388,1298.31,778.8429,,,,,,
6389,380.8376,1243.9214,,,,,,
6390,4434.228,4018.889,,,,,,
6391,2586.633,2592.033,,,,,,
6392,4277.765,2598.8528,,,,,,
6393,1070.6064,1911.5826,,,,,,
6394,1001.3632,985.9351,,,,,,
6395,2871.5954,2589.8994,,,,,,
6396,4287.752,3624.836,,,,,,
6397,1864.24,3020.796,,,,,,
6398,2607.2728,3037.4697,,,,,,
6399,4277.765,4789.6455,,,,,,
6400,155.7972,138.93538,,,,,,
6401,1222.4088,1590.1265,,,,,,
6402,2766.399,3197.28,,,,,,
6403,2106.5912,2250.046,,,,,,
6404,4508.1318,3301.4749,,,,,,
6405,1191.782,2084.265,,,,,,
6406,3085.3172,3578.5105,,,,,,
6407,649.8208,586.33545,,,,,,
6408,3293.7126,3218.2998,,,,,,
6409,9069.5276,5384.7114,,,,,,
6410,5672.616,7171.846,,,,,,
6411,2960.1468,3561.2864,,,,,,
6412,1557.972,1747.8442,,,,,,
6413,447.4176,1367.4124,,,,,,
6414,365.5242,2083.2017,,,,,,
6415,126.502,90.86711,,,,,,
6416,1162.4868,1098.284,,,,,,
6417,2858.2794,2421.6863,,,,,,
6418,185.0924,175.6377,,,,,,
6419,1695.7926,2486.0571,,,,,,
6420,6056.1168,4297.5864,,,,,,
6421,1488.7288,1695.7557,,,,,,
6422,1310.2944,1703.0042,,,,,,
6423,569.259,2453.5547,,,,,,
6424,1041.3112,556.45026,,,,,,
6425,463.3968,466.65213,,,,,,
6426,131.8284,798.53455,,,,,,
6427,3301.7022,2933.8516,,,,,,
6428,1808.9786,2949.0657,,,,,,
6429,4138.6128,4402.46,,,,,,
6430,1370.2164,3003.8745,,,,,,
6431,852.224,1491.9219,,,,,,
6432,1471.418,1422.8975,,,,,,
6433,2354.2688,2507.0059,,,,,,
6434,4374.306,3084.887,,,,,,
6435,3563.3616,2620.154,,,,,,
6436,3506.7686,2746.267,,,,,,
6437,249.0092,641.1972,,,,,,
6438,563.2668,660.08856,,,,,,
6439,1653.8472,1431.992,,,,,,
6440,1113.2176,902.9212,,,,,,
6441,1341.587,1645.4824,,,,,,
6442,968.739,954.11694,,,,,,
6443,3994.8,3073.1194,,,,,,
6444,3844.995,3406.2468,,,,,,
6445,1182.4608,1498.5887,,,,,,
6446,3795.06,2661.564,,,,,,
6447,2255.7304,2368.0547,,,,,,
6448,1448.115,1293.8374,,,,,,
6449,2535.3664,2729.6572,,,,,,
6450,1098.57,1916.0243,,,,,,
6451,4166.5764,4637.962,,,,,,
6452,910.8144,1830.2332,,,,,,
6453,2014.7108,1876.5228,,,,,,
6454,6024.1584,5259.1777,,,,,,
6455,1458.102,1518.546,,,,,,
6456,2423.512,2218.217,,,,,,
6457,1504.0422,2068.99,,,,,,
6458,1278.336,1180.5757,,,,,,
6459,1767.699,2540.589,,,,,,
6460,1677.1502,1951.6155,,,,,,
6461,280.9676,290.3373,,,,,,
6462,3914.904,3305.1897,,,,,,
6463,1258.362,2139.5198,,,,,,
6464,2195.8084,1889.3302,,,,,,
6465,2659.871,2357.937,,,,,,
6466,689.7688,1079.5988,,,,,,
6467,2603.278,1994.5049,,,,,,
6468,282.2992,1226.1433,,,,,,
6469,769.6648,542.5149,,,,,,
6470,4152.5946,3086.8313,,,,,,
6471,1534.0032,2464.9824,,,,,,
6472,3202.498,3311.1501,,,,,,
6473,353.5398,445.97083,,,,,,
6474,1547.985,1304.0244,,,,,,
6475,2277.036,2208.495,,,,,,
6476,3475.476,2104.0583,,,,,,
6477,2822.992,2830.6453,,,,,,
6478,1216.4166,617.45776,,,,,,
6479,3570.6854,2640.375,,,,,,
6480,3263.0858,2120.7104,,,,,,
6481,2716.464,2705.726,,,,,,
6482,3558.0352,3267.247,,,,,,
6483,555.2772,438.13242,,,,,,
6484,7100.757,6577.3574,,,,,,
6485,2664.5316,2262.1714,,,,,,
6486,1724.422,2657.1472,,,,,,
6487,1308.297,1403.1301,,,,,,
6488,4740.496,5142.226,,,,,,
6489,433.4358,539.3566,,,,,,
6490,2388.8904,2914.3564,,,,,,
6491,1868.2348,1445.207,,,,,,
6492,449.415,355.42258,,,,,,
6493,4459.5284,4082.0393,,,,,,
6494,370.1848,2469.3994,,,,,,
6495,1516.0266,1293.6466,,,,,,
6496,253.004,1743.648,,,,,,
6497,1025.9978,782.5754,,,,,,
6498,592.562,713.03046,,,,,,
6499,675.1212,779.59204,,,,,,
6500,1970.768,1922.8646,,,,,,
6501,2950.1598,2234.8276,,,,,,
6502,568.5932,700.9293,,,,,,
6503,1255.6988,906.68207,,,,,,
6504,153.134,189.89752,,,,,,
6505,1917.504,2817.4263,,,,,,
6506,5834.4054,5122.3755,,,,,,
6507,493.3578,544.68945,,,,,,
6508,1860.2452,1437.2015,,,,,,
6509,2433.499,2258.2625,,,,,,
6510,3251.1014,2968.0784,,,,,,
6511,4454.202,3721.2075,,,,,,
6512,2841.6344,1947.0145,,,,,,
6513,6385.022,4203.7715,,,,,,
6514,2376.906,2548.985,,,,,,
6515,1677.816,1397.991,,,,,,
6516,1937.478,2750.681,,,,,,
6517,296.9468,243.39223,,,,,,
6518,2259.0594,2686.2986,,,,,,
6519,2504.7396,2374.276,,,,,,
6520,2069.3064,2783.6992,,,,,,
6521,1701.7848,1508.0529,,,,,,
6522,710.4086,740.4169,,,,,,
6523,4502.1396,3687.5325,,,,,,
6524,703.0848,1131.2051,,,,,,
6525,2138.5496,2560.5134,,,,,,
6526,2145.2076,4517.0103,,,,,,
6527,331.5684,748.542,,,,,,
6528,412.796,527.2891,,,,,,
6529,1165.15,1423.0015,,,,,,
6530,1324.2762,1315.754,,,,,,
6531,356.8688,1036.2457,,,,,,
6532,3600.6464,3929.684,,,,,,
6533,243.6828,1606.7217,,,,,,
6534,1821.6288,1846.6909,,,,,,
6535,4165.2448,3858.7212,,,,,,
6536,88.5514,22.067116,,,,,,
6537,8789.8916,5718.7456,,,,,,
6538,1149.8366,1250.6718,,,,,,
6539,3281.0624,3100.2183,,,,,,
6540,5742.525,4797.365,,,,,,
6541,10306.584,8530.674,,,,,,
6542,263.6568,1924.0757,,,,,,
6543,2237.088,3115.605,,,,,,
6544,932.12,1411.2914,,,,,,
6545,2184.4898,1819.7675,,,,,,
6546,3139.9128,3010.8005,,,,,,
6547,466.06,337.3989,,,,,,
6548,447.4176,751.8763,,,,,,
6549,2063.98,1836.2435,,,,,,
6550,527.3136,585.28033,,,,,,
6551,2609.936,2683.4666,,,,,,
6552,2082.6224,1929.2854,,,,,,
6553,2450.144,2779.361,,,,,,
6554,3775.086,3044.5127,,,,,,
6555,713.7376,656.068,,,,,,
6556,202.4032,417.9206,,,,,,
6557,2263.72,1373.8357,,,,,,
6558,837.5764,785.521,,,,,,
6559,1635.8706,1981.6959,,,,,,
6560,5841.0634,3776.7896,,,,,,
6561,1030.6584,2060.9258,,,,,,
6562,6275.165,4345.568,,,,,,
6563,1870.898,2626.2048,,,,,,
6564,3690.5294,2872.1467,,,,,,
6565,296.9468,401.1677,,,,,,
6566,898.83,739.2803,,,,,,
6567,1596.5884,2339.3018,,,,,,
6568,6669.3186,4601.7637,,,,,,
6569,7105.4176,5512.5786,,,,,,
6570,1696.4584,1797.807,,,,,,
6571,1384.864,1444.8658,,,,,,
6572,1390.1904,1871.2555,,,,,,
6573,176.437,390.12576,,,,,,
6574,1788.3388,1617.4874,,,,,,
6575,4587.362,4659.12,,,,,,
6576,1034.6532,597.0905,,,,,,
6577,761.6752,1567.6917,,,,,,
6578,1418.154,1507.1392,,,,,,
6579,415.4592,285.85837,,,,,,
6580,3803.0496,2787.1077,,,,,,
6581,365.5242,222.91858,,,,,,
6582,767.0016,944.73816,,,,,,
6583,1669.8264,2278.4314,,,,,,
6584,151.1366,531.82837,,,,,,
6585,1922.8304,1810.0726,,,,,,
6586,1713.7692,1566.4258,,,,,,
6587,311.5944,192.86908,,,,,,
6588,1364.89,750.6372,,,,,,
6589,2002.7264,1877.8558,,,,,,
6590,3691.1952,2397.3223,,,,,,
6591,575.917,511.46933,,,,,,
6592,170.4448,177.44736,,,,,,
6593,820.2656,1272.2058,,,,,,
6594,4275.7676,3265.3665,,,,,,
6595,1304.968,1248.2263,,,,,,
6596,1705.1138,2059.2993,,,,,,
6597,1480.7392,1585.4807,,,,,,
6598,1338.258,1374.4856,,,,,,
6599,6251.862,4919.993,,,,,,
6600,588.5672,533.2321,,,,,,
6601,319.584,1518.2214,,,,,,
6602,1491.392,1622.819,,,,,,
6603,958.752,1392.0746,,,,,,
6604,1418.154,1330.406,,,,,,
6605,1125.202,1067.8951,,,,,,
6606,9554.23,7562.554,,,,,,
6607,2966.139,3126.234,,,,,,
6608,691.1004,1326.4548,,,,,,
6609,1829.6184,1997.0488,,,,,,
6610,758.3462,721.0567,,,,,,
6611,223.7088,112.69903,,,,,,
6612,1350.2424,3425.5786,,,,,,
6613,1366.2216,2221.5884,,,,,,
6614,406.138,637.1547,,,,,,
6615,2109.2544,2393.0667,,,,,,
6616,2111.9176,2487.6636,,,,,,
6617,1338.258,1502.7471,,,,,,
6618,1677.816,3062.9792,,,,,,
6619,2316.984,2480.1428,,,,,,
6620,1158.492,1645.556,,,,,,
6621,2681.8424,2194.0537,,,,,,
6622,460.7336,467.78558,,,,,,
6623,1609.9044,2070.3755,,,,,,
6624,2626.581,3072.387,,,,,,
6625,1138.518,1317.1931,,,,,,
6626,3605.307,3253.5012,,,,,,
6627,343.5528,449.22064,,,,,,
6628,2719.793,3260.1602,,,,,,
6629,2418.1856,2313.8394,,,,,,
6630,173.108,234.2259,,,,,,
6631,442.757,169.52715,,,,,,
6632,1324.942,3268.7554,,,,,,
6633,3880.2824,2401.9788,,,,,,
6634,552.614,906.73773,,,,,,
6635,1012.016,1455.3022,,,,,,
6636,1090.5804,234.5333,,,,,,
6637,2006.7212,2933.5232,,,,,,
6638,547.2876,1312.8501,,,,,,
6639,2354.2688,2325.2856,,,,,,
6640,5487.5236,5705.5264,,,,,,
6641,604.5464,52.267426,,,,,,
6642,680.4476,655.51654,,,,,,
6643,3773.7544,3202.7485,,,,,,
6644,50.6008,166.6225,,,,,,
6645,4653.2762,2839.2031,,,,,,
6646,386.164,863.3654,,,,,,
6647,379.506,605.4189,,,,,,
6648,1159.8236,1353.7628,,,,,,
6649,3243.7776,2304.9749,,,,,,
6650,1086.5856,1098.9717,,,,,,
6651,1973.4312,1811.4703,,,,,,
6652,715.0692,1549.9705,,,,,,
6653,1132.5258,1528.954,,,,,,
6654,4527.44,3946.8406,,,,,,
6655,5383.6588,4170.2334,,,,,,
6656,245.6802,208.29497,,,,,,
6657,862.211,901.4514,,,,,,
6658,51.9324,16.152716,,,,,,
6659,3004.0896,3080.685,,,,,,
6660,4035.4138,4214.8613,,,,,,
6661,3111.9492,2798.8174,,,,,,
6662,173.108,468.1775,,,,,,
6663,199.74,447.74722,,,,,,
6664,4440.886,3514.1313,,,,,,
6665,1838.2738,2271.761,,,,,,
6666,3367.6164,3041.4937,,,,,,
6667,607.8754,1669.2086,,,,,,
6668,4695.2216,3296.9927,,,,,,
6669,1670.4922,1947.1191,,,,,,
6670,264.9884,84.80268,,,,,,
6671,708.4112,575.6348,,,,,,
6672,2993.4368,3286.0247,,,,,,
6673,1006.6896,2484.687,,,,,,
6674,125.8362,392.64816,,,,,,
6675,371.5164,1628.9615,,,,,,
6676,1597.92,1784.183,,,,,,
6677,4119.9704,2407.1523,,,,,,
6678,231.6984,142.83618,,,,,,
6679,4979.5182,4859.8237,,,,,,
6680,3723.1536,4205.3,,,,,,
6681,1938.8096,1969.0948,,,,,,
6682,2199.1374,2478.0173,,,,,,
6683,2283.0282,3605.5142,,,,,,
6684,157.1288,182.91512,,,,,,
6685,515.3292,495.81335,,,,,,
6686,1677.816,1305.0382,,,,,,
6687,2057.9878,3790.1826,,,,,,
6688,5888.3352,5519.9614,,,,,,
6689,1288.323,1439.5863,,,,,,
6690,2247.075,1284.8041,,,,,,
6691,1567.959,1680.8612,,,,,,
6692,4813.734,2870.762,,,,,,
6693,1957.452,1826.5283,,,,,,
6694,1105.228,1598.1039,,,,,,
6695,2061.3168,1299.8113,,,,,,
6696,6474.2392,6755.171,,,,,,
6697,5890.9984,4695.3315,,,,,,
6698,999.3658,743.26013,,,,,,
6699,753.6856,790.0293,,,,,,
6700,2572.6512,1945.5547,,,,,,
6701,1298.31,1459.1782,,,,,,
6702,1179.1318,731.8465,,,,,,
6703,1922.8304,1697.3464,,,,,,
6704,195.7452,131.84256,,,,,,
6705,2822.992,2920.0632,,,,,,
6706,1506.0396,1813.3627,,,,,,
6707,4681.9056,3770.9526,,,,,,
6708,3237.1196,2868.5696,,,,,,
6709,2471.4496,3309.5452,,,,,,
6710,644.4944,824.17444,,,,,,
6711,3563.3616,2497.3896,,,,,,
6712,2600.6148,2288.494,,,,,,
6713,2266.3832,1921.8,,,,,,
6714,1911.5118,2064.4792,,,,,,
6715,356.8688,462.50168,,,,,,
6716,645.1602,639.815,,,,,,
6717,2863.6058,2835.3833,,,,,,
6718,2649.884,1957.5923,,,,,,
6719,1374.2112,2369.3706,,,,,,
6720,1268.349,1431.4442,,,,,,
6721,1573.9512,2205.1897,,,,,,
6722,5865.0322,5466.617,,,,,,
6723,4984.1788,4888.937,,,,,,
6724,1454.1072,1892.9518,,,,,,
6725,3691.1952,4246.8394,,,,,,
6726,396.8168,2590.46,,,,,,
6727,1211.756,1897.7416,,,,,,
6728,473.3838,410.08157,,,,,,
6729,3338.987,3477.7048,,,,,,
6730,2045.3376,2851.4702,,,,,,
6731,437.4306,1714.9496,,,,,,
6732,2446.815,2489.2566,,,,,,
6733,2030.69,1547.0414,,,,,,
6734,539.298,891.96155,,,,,,
6735,703.0848,660.3234,,,,,,
6736,1442.7886,1767.251,,,,,,
6737,2376.906,2503.126,,,,,,
6738,1744.396,2473.8083,,,,,,
6739,871.5322,1748.8594,,,,,,
6740,1342.2528,1271.1227,,,,,,
6741,1171.808,1572.6691,,,,,,
6742,4572.0486,3843.641,,,,,,
6743,265.6542,392.4926,,,,,,
6744,2503.408,1785.8406,,,,,,
6745,6050.7904,4160.671,,,,,,
6746,2441.4886,2180.124,,,,,,
6747,123.8388,220.00403,,,,,,
6748,1797.66,2801.0889,,,,,,
6749,1926.1594,2313.8115,,,,,,
6750,3094.6384,3216.796,,,,,,
6751,1428.141,1302.6868,,,,,,
6752,882.8508,1953.8171,,,,,,
6753,4229.1616,4322.6846,,,,,,
6754,1148.505,929.1866,,,,,,
6755,1318.284,1359.2528,,,,,,
6756,1720.4272,1730.9755,,,,,,
6757,2807.0128,2670.0063,,,,,,
6758,1508.037,1431.262,,,,,,
6759,1366.2216,1922.5273,,,,,,
6760,1470.0864,2125.5967,,,,,,
6761,5912.304,5081.9863,,,,,,
6762,1393.5194,1607.2166,,,,,,
6763,5289.1152,4939.0215,,,,,,
6764,2213.1192,3173.936,,,,,,
6765,6930.978,5877.2285,,,,,,
6766,3453.5046,2616.8748,,,,,,
6767,2150.534,1526.0463,,,,,,
6768,1155.8288,2498.3333,,,,,,
6769,3205.827,4576.6367,,,,,,
6770,3942.8676,3492.5894,,,,,,
6771,3894.93,3331.7017,,,,,,
6772,2290.352,2464.2932,,,,,,
6773,892.8378,1395.7542,,,,,,
6774,564.5984,566.8031,,,,,,
6775,1545.9876,3471.8484,,,,,,
6776,482.0392,624.17395,,,,,,
6777,2356.932,2816.1074,,,,,,
6778,2061.3168,2187.7815,,,,,,
6779,123.8388,180.55325,,,,,,
6780,4566.7222,4125.4414,,,,,,
6781,498.0184,697.76807,,,,,,
6782,3020.0688,3679.606,,,,,,
6783,4649.9472,4335.3013,,,,,,
6784,610.5386,1452.948,,,,,,
6785,862.8768,913.9668,,,,,,
6786,312.926,340.38156,,,,,,
6787,4625.9784,4494.3833,,,,,,
6788,3387.5904,3008.3477,,,,,,
6789,5932.278,3502.6458,,,,,,
6790,1018.674,1250.3915,,,,,,
6791,3225.1352,3197.415,,,,,,
6792,3124.5994,2967.7593,,,,,,
6793,1704.448,1629.4749,,,,,,
6794,2884.2456,2587.146,,,,,,
6795,1133.8574,1255.4647,,,,,,
6796,6881.043,5250.2607,,,,,,
6797,1238.388,1541.3641,,,,,,
6798,175.7712,195.4879,,,,,,
6799,459.402,2867.014,,,,,,
6800,932.12,1181.3041,,,,,,
6801,1406.1696,1374.4585,,,,,,
6802,916.1408,974.4623,,,,,,
6803,1964.7758,2009.12,,,,,,
6804,1597.92,1531.1527,,,,,,
6805,882.185,520.4061,,,,,,
6806,3570.0196,3498.4507,,,,,,
6807,4474.176,3541.472,,,,,,
6808,980.0576,932.2015,,,,,,
6809,4731.1748,5101.6577,,,,,,
6810,3589.9936,3283.8792,,,,,,
6811,75.9012,267.96582,,,,,,
6812,3516.7556,2694.8245,,,,,,
6813,1765.7016,2157.0732,,,,,,
6814,185.7582,1211.6387,,,,,,
6815,1492.0578,2210.1746,,,,,,
6816,2395.5484,2548.8657,,,,,,
6817,3338.3212,2889.9202,,,,,,
6818,6041.4692,4801.426,,,,,,
6819,4262.4516,3314.7224,,,,,,
6820,1258.362,1795.8861,,,,,,
6821,5892.33,5427.7944,,,,,,
6822,3175.866,2403.0605,,,,,,
6823,2773.057,2443.2937,,,,,,
6824,1211.756,1408.4113,,,,,,
6825,1238.388,1672.2242,,,,,,
6826,5540.7876,3876.3374,,,,,,
6827,2540.6928,3355.9966,,,,,,
6828,458.7362,561.40857,,,,,,
6829,3349.6398,5881.0103,,,,,,
6830,1624.552,1270.3699,,,,,,
6831,254.3356,94.35796,,,,,,
6832,1259.6936,1588.7725,,,,,,
6833,251.6724,211.9039,,,,,,
6834,996.0368,938.80334,,,,,,
6835,2217.114,2557.5562,,,,,,
6836,111.8544,34.25895,,,,,,
6837,4165.2448,4087.407,,,,,,
6838,1576.6144,2664.456,,,,,,
6839,2433.499,2733.6077,,,,,,
6840,4725.8484,4583.261,,,,,,
6841,601.8832,979.9896,,,,,,
6842,3410.2276,3563.309,,,,,,
6843,583.2408,1430.458,,,,,,
6844,1689.8004,2642.3408,,,,,,
6845,4804.4128,4468.176,,,,,,
6846,1605.9096,3556.4673,,,,,,
6847,3537.3954,2552.1658,,,,,,
6848,1416.8224,1801.8375,,,,,,
6849,675.1212,373.0587,,,,,,
6850,3016.7398,2841.557,,,,,,
6851,1278.336,1310.9877,,,,,,
6852,2093.941,2128.2244,,,,,,
6853,3098.6332,2284.214,,,,,,
6854,2182.4924,2130.757,,,,,,
6855,135.8232,8.84852,,,,,,
6856,2526.711,3136.5066,,,,,,
6857,1627.881,1493.8396,,,,,,
6858,1581.9408,2497.5356,,,,,,
6859,3163.8816,4952.1025,,,,,,
6860,2241.7486,3130.5576,,,,,,
6861,4293.0784,3103.0728,,,,,,
6862,165.7842,-203.76976,,,,,,
6863,982.7208,1480.7472,,,,,,
6864,3020.0688,2986.1904,,,,,,
6865,251.6724,303.63013,,,,,,
6866,647.8234,961.0997,,,,,,
6867,284.2966,616.061,,,,,,
6868,6042.135,5164.0806,,,,,,
6869,47.2718,213.39728,,,,,,
6870,3235.788,2049.4402,,,,,,
6871,42.6112,142.26974,,,,,,
6872,1765.7016,2528.0881,,,,,,
6873,1540.6612,1808.097,,,,,,
6874,1070.6064,669.667,,,,,,
6875,311.5944,538.95325,,,,,,
6876,2591.2936,3276.5237,,,,,,
6877,3313.6866,2774.4707,,,,,,
6878,2588.6304,2757.0745,,,,,,
6879,3956.8494,3852.5293,,,,,,
6880,3277.0676,2523.48,,,,,,
6881,1315.6208,1596.5438,,,,,,
6882,223.7088,316.89185,,,,,,
6883,150.4708,179.49243,,,,,,
6884,5816.4288,4392.0947,,,,,,
6885,1556.6404,1873.1897,,,,,,
6886,8217.3036,7383.1313,,,,,,
6887,1587.933,2307.9238,,,,,,
6888,203.7348,181.04434,,,,,,
6889,952.094,1487.2548,,,,,,
6890,1537.998,1988.6094,,,,,,
6891,699.09,648.7389,,,,,,
6892,247.0118,525.0093,,,,,,
6893,1845.5976,2705.399,,,,,,
6894,2080.625,1300.0931,,,,,,
6895,1158.492,1489.534,,,,,,
6896,4610.665,3068.1729,,,,,,
6897,3261.7542,2380.5212,,,,,,
6898,1151.834,2793.04,,,,,,
